crash_date,crash_time,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,latitude,longitude,location.latitude,location.longitude,on_street_name,off_street_name,borough,zip_code,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2012-07-01T00:00:00.000,1:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,94867,SPORT UTILITY / STATION WAGON,TAXI,40.8952213,-73.8800407,40.8952213,-73.8800407,EAST 233 STREET                 ,JEROME AVENUE                   ,BRONX,10470,,,,,,,
2012-07-01T00:00:00.000,9:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,254997,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7553365,-73.8432452,40.7553365,-73.8432452,ROOSEVELT AVENUE                ,126 STREET                      ,QUEENS,11368,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,10:02,0,0,0,0,0,0,0,0,Unspecified,Unspecified,201041,PASSENGER VEHICLE,UNKNOWN,40.5611765,-73.9175155,40.5611765,-73.9175155,BEACH 209 STREET                ,WEST MARKET STREET              ,QUEENS,11697,,,,,,,
2012-07-01T00:00:00.000,4:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,208726,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,,SOUTH ROAD                      ,156 STREET                      ,,,,,,,,,
2012-07-01T00:00:00.000,3:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,66341,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8120074,-73.9515055,40.8120074,-73.9515055,SAINT NICHOLAS AVENUE           ,WEST 127 STREET                 ,MANHATTAN,10027,,,,,,,
2012-07-01T00:00:00.000,18:54,0,0,0,0,0,0,0,0,Unspecified,Unspecified,102725,TAXI,PASSENGER VEHICLE,40.8654303,-73.8673609,40.8654303,-73.8673609,WHITE PLAINS ROAD               ,ALLERTON AVENUE                 ,BRONX,10467,,,,,,,
2012-07-01T00:00:00.000,11:25,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,5296,PASSENGER VEHICLE,,40.7203211,-73.9940403,40.7203211,-73.9940403,BOWERY                          ,KENMARE STREET                  ,MANHATTAN,10012,,,,,,,
2012-07-01T00:00:00.000,15:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,94893,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8797004,-73.8357304,40.8797004,-73.8357304,PALMER AVENUE                   ,TILLOTSON AVENUE                ,BRONX,10475,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,17:55,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,5300,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7190477,-73.9964791,40.7190477,-73.9964791,MOTT STREET                     ,GRAND STREET                    ,MANHATTAN,10013,,,,,,,
2012-07-01T00:00:00.000,18:30,1,0,1,0,0,0,0,0,Unspecified,,163378,PASSENGER VEHICLE,,40.6831329,-73.8825820,40.6831329,-73.882582,SHEPHERD AVENUE                 ,RIDGEWOOD AVENUE                ,BROOKLYN,11208,,,,,,,
2012-07-01T00:00:00.000,17:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,3106826,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,40.7535514,-73.8526662,40.7535514,-73.8526662,,,,,,,,,,,
2012-07-01T00:00:00.000,15:05,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,5297,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7215756,-73.9977597,40.7215756,-73.9977597,KENMARE STREET                  ,LAFAYETTE STREET                ,MANHATTAN,10012,,,,,,,
2012-07-01T00:00:00.000,5:00,1,0,0,0,0,0,1,0,Unspecified,,3125058,PASSENGER VEHICLE,,40.5336039,-74.2242513,40.5336039,-74.2242513,,,,,,,,,,,
2012-07-01T00:00:00.000,19:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163379,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6757357,-73.8968533,40.6757357,-73.8968533,ATLANTIC AVENUE                 ,PENNSYLVANIA AVENUE             ,BROOKLYN,11207,,,,,,,
2012-07-01T00:00:00.000,17:00,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,2937606,PASSENGER VEHICLE,PICK-UP TRUCK,40.8537088,-73.8718573,40.8537088,-73.8718573,,,,,,,,,,,
2012-07-01T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,272569,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,HOYT AVENUE                     ,29 STREET                       ,,,,,,,,,
2012-07-01T00:00:00.000,16:41,0,0,0,0,0,0,0,0,Pavement Slippery,Turning Improperly,208727,LIVERY VEHICLE,PASSENGER VEHICLE,40.7079288,-73.7838250,40.7079288,-73.783825,JAMAICA AVENUE                  ,177 STREET                      ,QUEENS,11433,,,,,,,
2012-07-01T00:00:00.000,17:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,59632,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8075979,-73.9371788,40.8075979,-73.9371788,EAST 129 STREET                 ,PARK AVENUE                     ,MANHATTAN,10035,,,,,,,
2012-07-01T00:00:00.000,6:30,0,0,0,0,0,0,0,0,Backing Unsafely,Fatigued/Drowsy,70030,BUS,PASSENGER VEHICLE,40.8481201,-73.9308839,40.8481201,-73.9308839,AMSTERDAM AVENUE                ,WEST 181 STREET                 ,MANHATTAN,10033,,,,,,,
2012-07-01T00:00:00.000,7:45,0,0,0,0,0,0,0,0,Unspecified,,179413,PASSENGER VEHICLE,,40.6780095,-73.9413784,40.6780095,-73.9413784,ATLANTIC AVENUE                 ,KINGSTON AVENUE                 ,BROOKLYN,11213,,,,,,,
2012-07-01T00:00:00.000,14:58,0,0,0,0,0,0,0,0,Unspecified,Unspecified,233143,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7335957,-73.7946243,40.7335957,-73.7946243,68 AVENUE                       ,FRESH MEADOW LANE               ,QUEENS,11365,,,,,,,
2012-07-01T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,5299,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,40.7223550,-73.9932609,40.722355,-73.9932609,BOWERY                          ,PRINCE STREET                   ,MANHATTAN,10012,,,,,,,
2012-07-01T00:00:00.000,13:08,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,9408,SPORT UTILITY / STATION WAGON,MOTORCYCLE,40.7291676,-74.0011907,40.7291676,-74.0011907,MACDOUGAL STREET                ,BLEECKER STREET                 ,MANHATTAN,10012,,,,,,,
2012-07-01T00:00:00.000,21:00,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,12183,PASSENGER VEHICLE,UNKNOWN,40.7153567,-73.9780389,40.7153567,-73.9780389,BARUCH DRIVE                    ,DELANCEY STREET                 ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,18:21,0,0,0,0,0,0,0,0,Unspecified,Unspecified,116264,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5891481,-73.9436095,40.5891481,-73.9436095,AVENUE Z                        ,EAST 26 STREET                  ,BROOKLYN,11235,,,,,,,
2012-07-01T00:00:00.000,9:59,0,0,0,0,0,0,0,0,Glare,Unspecified,85154,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8353970,-73.9203050,40.835397,-73.920305,EAST 167 STREET                 ,GERARD AVENUE                   ,BRONX,10452,,,,,,,
2012-07-01T00:00:00.000,2:45,2,0,0,0,0,0,2,0,Unspecified,Unspecified,135073,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6431849,-73.9497292,40.6431849,-73.9497292,EAST 29 STREET                  ,CLARENDON ROAD                  ,BROOKLYN,11226,,,,,,,
2012-07-01T00:00:00.000,20:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2840708,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7576691,-73.9591454,40.7576691,-73.9591454,,,,,,,,,,,
2012-07-01T00:00:00.000,18:00,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,52343,MOTORCYCLE,PASSENGER VEHICLE,40.7849752,-73.9826380,40.7849752,-73.982638,WEST 79 STREET                  ,RIVERSIDE DRIVE                 ,MANHATTAN,10024,,,,,,,
2012-07-01T00:00:00.000,14:17,0,0,0,0,0,0,0,0,Unspecified,Unspecified,113546,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,,EAST 12 STREET                  ,GUIDER AVENUE                   ,,,,,,,,,
2012-07-01T00:00:00.000,12:44,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163666,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6679546,-73.8700642,40.6679546,-73.8700642,LINDEN BOULEVARD                ,EUCLID AVENUE                   ,BROOKLYN,11208,,,,,,,
2012-07-01T00:00:00.000,14:30,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,219396,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6938846,-73.7296523,40.6938846,-73.7296523,231 STREET                      ,116 AVENUE                      ,QUEENS,11411,,,,,,,
2012-07-01T00:00:00.000,19:36,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,3121371,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,
2012-07-01T00:00:00.000,10:41,0,0,0,0,0,0,0,0,Unspecified,Unspecified,179411,PASSENGER VEHICLE,VAN,40.6810711,-73.9497151,40.6810711,-73.9497151,NOSTRAND AVENUE                 ,MACON STREET                    ,BROOKLYN,11216,,,,,,,
2012-07-01T00:00:00.000,12:12,0,0,0,0,0,0,0,0,Unspecified,Unspecified,32043,BUS,PASSENGER VEHICLE,40.7476292,-73.9767362,40.7476292,-73.9767362,EAST 37 STREET                  ,3 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-01T00:00:00.000,14:15,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,88538,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,BRUCKNER BOULEVARD              ,MIDDLETOWN ROAD                 ,,,,,,,,,
2012-07-01T00:00:00.000,18:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,135044,PICK-UP TRUCK,PASSENGER VEHICLE,40.6416037,-73.9380125,40.6416037,-73.9380125,AVENUE D                        ,ALBANY AVENUE                   ,BROOKLYN,11203,,,,,,,
2012-07-01T00:00:00.000,11:31,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,245561,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7776607,-73.7950155,40.7776607,-73.7950155,21 ROAD                         ,169 STREET                      ,QUEENS,11357,,,,,,,
2012-07-01T00:00:00.000,3:30,0,0,0,0,0,0,0,0,Alcohol Involvement,Alcohol Involvement,191548,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6813432,-73.9655103,40.6813432,-73.9655103,ATLANTIC AVENUE                 ,WAVERLY AVENUE                  ,BROOKLYN,11238,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-01T00:00:00.000,19:45,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,121403,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES) ,40.6228433,-74.0012032,40.6228433,-74.0012032,OVINGTON AVENUE                 ,14 AVENUE                       ,BROOKLYN,11219,,,,,,,
2012-07-01T00:00:00.000,22:40,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,198164,VAN,PASSENGER VEHICLE,40.7191884,-73.9584165,40.7191884,-73.9584165,NORTH 8 STREET                  ,BERRY STREET                    ,BROOKLYN,11249,,,,,,,
2012-07-01T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,219399,SPORT UTILITY / STATION WAGON,UNKNOWN,40.6647479,-73.7400181,40.6647479,-73.7400181,BROOKVILLE BOULEVARD            ,141 AVENUE                      ,QUEENS,11422,,,,,,,
2012-07-01T00:00:00.000,10:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,259353,PASSENGER VEHICLE,UNKNOWN,40.7611615,-73.7886590,40.7611615,-73.788659,,,QUEENS,11358,,,193-01 STATION ROAD                     ,,,,
2012-07-01T00:00:00.000,12:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,193862,LARGE COM VEH(6 OR MORE TIRES),PICK-UP TRUCK,40.7086265,-73.9451243,40.7086265,-73.9451243,SCHOLES STREET                  ,MANHATTAN AVENUE                ,BROOKLYN,11206,,,,,,,
2012-07-01T00:00:00.000,19:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,191551,SPORT UTILITY / STATION WAGON,TAXI,40.6830392,-73.9647775,40.6830392,-73.9647775,FULTON STREET                   ,WASHINGTON AVENUE               ,BROOKLYN,11238,,,,,,,
2012-07-01T00:00:00.000,3:58,0,0,0,0,0,0,0,0,Passenger Distraction,Passenger Distraction,12176,PASSENGER VEHICLE,LIVERY VEHICLE,40.7219864,-73.9855153,40.7219864,-73.9855153,EAST HOUSTON STREET             ,NORFOLK STREET                  ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,8:34,2,0,0,0,0,0,2,0,Unspecified,Unspecified,172551,PASSENGER VEHICLE,VAN,40.6687978,-73.9311201,40.6687978,-73.9311201,EASTERN PARKWAY                 ,UTICA AVENUE                    ,BROOKLYN,11213,,,,,,,
2012-07-01T00:00:00.000,5:23,1,0,0,0,0,0,1,0,Unspecified,Unspecified,272562,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7746848,-73.9038236,40.7746848,-73.9038236,STEINWAY STREET                 ,21 AVENUE                       ,QUEENS,11105,,,,,,,
2012-07-01T00:00:00.000,10:00,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,37631,BUS,TAXI,40.7594056,-73.9851029,40.7594056,-73.9851029,WEST 47 STREET                  ,BROADWAY                        ,MANHATTAN,10036,,,,,,,
2012-07-01T00:00:00.000,1:53,0,0,0,0,0,0,0,0,Unspecified,Unspecified,268103,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7017418,-73.7654408,40.7017418,-73.7654408,FARMERS BOULEVARD               ,111 AVENUE                      ,QUEENS,11412,,,,,,,
2012-07-01T00:00:00.000,3:00,0,0,0,0,0,0,0,0,Unspecified,,284648,SPORT UTILITY / STATION WAGON,,40.6358771,-74.1675066,40.6358771,-74.1675066,ARLINGTON PLACE                 ,ARLINGTON AVENUE                ,STATEN ISLAND,10303,,,,,,,
2012-07-01T00:00:00.000,20:25,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,140809,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,,SENATOR STREET                  ,5 AVENUE                        ,,,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-01T00:00:00.000,6:55,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,152367,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6697798,-73.9582923,40.6697798,-73.9582923,FRANKLIN AVENUE                 ,UNION STREET                    ,BROOKLYN,11225,,,,,,,
2012-07-01T00:00:00.000,20:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,259364,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7616851,-73.7603059,40.7616851,-73.7603059,NORTHERN BOULEVARD              ,221 STREET                      ,QUEENS,11361,,,,,,,
2012-07-01T00:00:00.000,14:40,2,0,0,0,0,0,2,0,Other Vehicular,Prescription Medication,62165,TAXI,PASSENGER VEHICLE,40.8156907,-73.9582947,40.8156907,-73.9582947,BROADWAY                        ,WEST 125 STREET                 ,MANHATTAN,10027,,,,,,,
2012-07-01T00:00:00.000,3:10,1,0,1,0,0,0,0,0,Unspecified,,140804,PASSENGER VEHICLE,,40.6314641,-74.0277916,40.6314641,-74.0277916,75 STREET                       ,3 AVENUE                        ,BROOKLYN,11209,,,,,,,
2012-07-01T00:00:00.000,20:12,0,0,0,0,0,0,0,0,Unspecified,Unspecified,284643,SPORT UTILITY / STATION WAGON,UNKNOWN,40.6215643,-74.1684829,40.6215643,-74.1684829,SOUTH AVENUE                    ,GOETHALS ROAD NORTH             ,STATEN ISLAND,10303,,,,,,,
2012-07-01T00:00:00.000,19:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,59631,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8027515,-73.9335750,40.8027515,-73.933575,EAST 125 STREET                 ,2 AVENUE                        ,MANHATTAN,10035,,,,,,,
2012-07-01T00:00:00.000,11:40,0,0,0,0,0,0,0,0,Pavement Defective,Unspecified,233128,PICK-UP TRUCK,PASSENGER VEHICLE,40.7153102,-73.8263815,40.7153102,-73.8263815,UNION TURNPIKE                  ,132 STREET                      ,QUEENS,11375,,,,,,,
2012-07-01T00:00:00.000,2:20,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,116266,PASSENGER VEHICLE,,40.6088143,-73.9729958,40.6088143,-73.9729958,AVENUE P                        ,MC DONALD AVENUE                ,BROOKLYN,11223,,,,,,,
2012-07-01T00:00:00.000,6:27,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,147449,BUS,PASSENGER VEHICLE,40.6276758,-73.9609160,40.6276758,-73.960916,EAST 16 STREET                  ,AVENUE I                        ,BROOKLYN,11230,,,,,,,
2012-07-01T00:00:00.000,16:49,1,0,1,0,0,0,0,0,Backing Unsafely,,57556,UNKNOWN,,40.7914677,-73.9741062,40.7914677,-73.9741062,BROADWAY                        ,WEST 91 STREET                  ,MANHATTAN,10024,,,,,,,
2012-07-01T00:00:00.000,9:30,1,0,0,0,0,0,1,0,Unspecified,Unspecified,163374,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6781627,-73.8974769,40.6781627,-73.8974769,JAMAICA AVENUE                  ,PENNSYLVANIA AVENUE             ,BROOKLYN,11207,,,,,,,
2012-07-01T00:00:00.000,17:55,1,0,1,0,0,0,0,0,Unspecified,,233147,BUS,,40.7123430,-73.7885973,40.712343,-73.7885973,HILLSIDE AVENUE                 ,WEXFORD TERRACE                 ,QUEENS,11432,,,,,,,
2012-07-01T00:00:00.000,18:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,12181,VAN,PASSENGER VEHICLE,40.7155532,-73.9897553,40.7155532,-73.9897553,ESSEX STREET                    ,HESTER STREET                   ,MANHATTAN,10002,,,,,,,
2012-07-01T00:00:00.000,13:10,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,238675,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.7446598,-73.9068045,40.7446598,-73.9068045,58 STREET                       ,41 AVENUE                       ,QUEENS,11377,,,,,,,
2012-07-01T00:00:00.000,18:35,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,259363,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7557465,-73.7661494,40.7557465,-73.7661494,48 AVENUE                       ,215 STREET                      ,QUEENS,11364,,,,,,,
2012-07-01T00:00:00.000,11:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,32048,LIVERY VEHICLE,UNKNOWN,40.7479250,-73.9736070,40.747925,-73.973607,EAST 39 STREET                  ,2 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-01T00:00:00.000,10:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,22,SPORT UTILITY / STATION WAGON,VAN,40.7208537,-74.0039287,40.7208537,-74.0039287,CANAL STREET                    ,WOOSTER STREET                  ,MANHATTAN,10013,,,,,,,
2012-07-01T00:00:00.000,15:07,0,0,0,0,0,0,0,0,Unspecified,Unspecified,238644,PICK-UP TRUCK,SMALL COM VEH(4 TIRES) ,40.7417991,-73.9246645,40.7417991,-73.9246645,40 STREET                       ,47 AVENUE                       ,QUEENS,11104,,,,,,,
2012-07-01T00:00:00.000,2:35,0,0,0,0,0,0,0,0,Unspecified,Unspecified,121400,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6093856,-74.0000216,40.6093856,-74.0000216,18 AVENUE                       ,82 STREET                       ,BROOKLYN,11214,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-01T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2921749,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8764729,-73.8705687,40.8764729,-73.8705687,,,,,,,,,,,
2012-07-01T00:00:00.000,21:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,3078723,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7621739,-73.7567868,40.7621739,-73.7567868,,,,,,,,,,,
2012-07-01T00:00:00.000,4:31,1,0,0,0,0,0,1,0,Unspecified,,3023332,PASSENGER VEHICLE,,40.6652772,-73.8295439,40.6652772,-73.8295439,,,,,,,,,,,
2012-07-01T00:00:00.000,16:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,113533,PASSENGER VEHICLE,UNKNOWN,,,,,,,,,,,2906 WEST 12 STREET PARKING LOT         ,,,,
2012-07-01T00:00:00.000,5:40,1,0,0,0,0,0,1,0,Unspecified,Unspecified,279636,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7537502,-73.8698030,40.7537502,-73.869803,35 AVENUE                       ,98 STREET                       ,QUEENS,11368,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-01T00:00:00.000,15:45,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,85164,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8305356,-73.9157000,40.8305356,-73.9157,MORRIS AVENUE                   ,EAST 166 STREET                 ,BRONX,10456,,,,,,,
2012-07-01T00:00:00.000,21:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,184525,PASSENGER VEHICLE,UNKNOWN,40.6949882,-73.9072959,40.6949882,-73.9072959,IRVING AVENUE                   ,WEIRFIELD STREET                ,BROOKLYN,11237,,,,,,,
2012-07-01T00:00:00.000,23:30,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,203692,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,ATLANTIC AVENUE                 ,VANWYCK EXPRESSWAY              ,,,,,,,,,
2012-07-01T00:00:00.000,15:35,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Fatigued/Drowsy,203694,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6913591,-73.8375359,40.6913591,-73.8375359,ATLANTIC AVENUE                 ,108 STREET                      ,QUEENS,11419,,,,,,,
2012-07-01T00:00:00.000,15:26,0,0,0,0,0,0,0,0,Prescription Medication,,293141,SPORT UTILITY / STATION WAGON,,40.5439115,-74.1623899,40.5439115,-74.1623899,OLD AMBOY ROAD                  ,WINCHESTER AVENUE               ,STATEN ISLAND,10312,,,,,,,
2012-07-01T00:00:00.000,14:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,179417,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6806417,-73.9533713,40.6806417,-73.9533713,FULTON STREET                   ,BEDFORD AVENUE                  ,BROOKLYN,11216,,,,,,,
2012-07-01T00:00:00.000,8:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,254993,PASSENGER VEHICLE,UNKNOWN,40.7399795,-73.8771085,40.7399795,-73.8771085,87 STREET                       ,CORONA AVENUE                   ,QUEENS,11373,,,,,,,
2012-07-01T00:00:00.000,17:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,21679,LIVERY VEHICLE,BICYCLE,40.7319824,-73.9819663,40.7319824,-73.9819663,1 AVENUE                        ,EAST 15 STREET                  ,MANHATTAN,10009,,,,,,,
2012-07-01T00:00:00.000,22:20,1,0,0,0,1,0,0,0,Unspecified,Unspecified,80828,PASSENGER VEHICLE,BICYCLE,40.8231912,-73.8553122,40.8231912,-73.8553122,TURNBULL AVENUE                 ,PUGSLEY AVENUE                  ,BRONX,10473,,,,,,,
2012-07-01T00:00:00.000,7:05,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,293136,AMBULANCE,PASSENGER VEHICLE,40.5970957,-74.1820469,40.5970957,-74.1820469,VICTORY BOULEVARD               ,BARON BOULEVARD                 ,STATEN ISLAND,10314,,,,,,,
2012-07-01T00:00:00.000,13:20,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,245562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,PARKING LOT 36-30 COLLEGE PT BLVD       ,,,,
2012-07-01T00:00:00.000,3:15,4,0,0,0,0,0,4,0,Unspecified,Unspecified,179412,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6957047,-73.9463647,40.6957047,-73.9463647,TOMPKINS AVENUE                 ,MYRTLE AVENUE                   ,BROOKLYN,11206,,,,,,,
2012-07-01T00:00:00.000,23:10,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,26090,TAXI,PASSENGER VEHICLE,40.7485121,-73.9887144,40.7485121,-73.9887144,WEST 32 STREET                  ,AVENUE OF THE AMERICAS          ,MANHATTAN,10001,,,,,,,
2012-07-01T00:00:00.000,16:59,0,0,0,0,0,0,0,0,Unspecified,Unspecified,76208,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8230774,-73.8917906,40.8230774,-73.8917906,SOUTHERN BOULEVARD              ,ALDUS STREET                    ,BRONX,10459,,,,,,,
2012-07-01T00:00:00.000,12:25,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Unspecified,88537,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8421186,-73.8329030,40.8421186,-73.832903,ZULETTE AVENUE                  ,EDISON AVENUE                   ,BRONX,10461,,,,,,,
